RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
394796,154,"Lincoln, NE",msa,NE,155290.1427,155775.2761,156244.2178,156899.2225,157692.7911,158452.1152,159181.6692,160005.4846,161027.1256,162168.9477,163261.977,164391.9159,165542.3262,166615.2369,167425.6392,168233.2265,169135.9333,170165.6565,170981.9829,171459.6336,171957.1502,172535.9132,173266.7285,173946.988,174724.7598,175556.7976,176561.674,177585.4401,178603.0892,179640.9033,180576.8077,181370.3586,182115.2377,182941.5337,183707.927,184200.9206,184595.5383,185199.772,186086.5809,186998.0384,188055.062,189184.1946,190726.0884,192017.1057,193126.0035,193599.7577,194037.6263,194288.4883,194915.1221,195649.0867,196644.436,197632.2461,198637.6658,199501.3908,200026.0568,200405.6037,200807.8533,201254.0454,201950.7366,202717.3467,203746.7226,204736.1067,205707.5628,206476.7992,207016.4021,207576.9957,208515.6112,210055.6269,212301.023,214754.2705,217170.8916,219348.5898,221477.5756,224022.9886,227124.7666,230700.6354,234698.0972,238672.2444,241915.152,243741.0578,244032.0457,244084.0091,244549.0135,245843.6343,248502.5893,252324.5797,257262.6146,262079.4533,266053.9138,268660.5516,269480.0516,268791.553,267435.6683,266654.0472,266638.6633,267012.4318,267024.1219,267475.3029,268489.1722,270455.5497,272785.4373,275092.3792,276866.2894,277908.8504,278235.9971,277980.9968,277655.2082,277530.0598,277867.9114,278570.3678
394622,155,"Gainesville, FL",msa,FL,144671.0234,145387.8625,146002.4928,146557.4294,147188.2641,147948.9473,148852.355,149606.9161,150521.9415,151463.2594,152255.1442,152862.5132,153562.0656,154320.8219,155046.221,155638.1343,156435.4718,157287.9567,158107.4802,158908.0154,159854.0753,160897.8228,161851.9019,162837.2961,163856.6117,164994.1379,166213.884,167577.0102,168955.4476,170338.4135,171492.1728,172570.767,173519.2551,174410.5948,175328.9866,176142.1474,176849.8325,177643.3645,178743.6407,180136.7737,181551.1015,182636.6316,183840.1021,184769.7426,185762.4341,186350.7022,187006.4097,187727.0633,188145.0861,188241.2494,188051.23,188321.8126,189037.6482,190272.6294,191741.3615,193233.8314,194424.7791,195320.5421,196249.6639,197511.0393,199124.906,200772.1425,202283.2728,203497.8788,204314.8909,204839.5837,205640.107,207031.577,209378.7856,212250.0536,215511.3032,218605.5262,221596.9288,224567.1563,227359.7352,230216.7317,233281.5126,236823.6334,240168.904,242770.4503,244496.1345,245918.1471,247930.0833,250394.3997,254075.4312,258458.9909,263532.9177,268635.6364,273324.5317,277714.6756,280887.676,282598.9893,282928.8622,282894.2613,282742.8705,282492.6964,281929.645,281769.5357,282478.9229,284191.9101,286365.3083,288553.7563,290079.3742,291189.5171,291851.7194,292524.5005,293251.9165,294081.805,295117.0742,296263.9479
394405,156,"Boulder, CO",msa,CO,383334.6941,387603.3628,392300.4545,395837.4862,399487.2941,402750.4527,406878.3704,411497.2634,417072.6085,422713.2475,428223.2231,433287.4819,439017.0299,444294.5494,449345.713,454395.265,459438.5238,464274.4585,467778.4584,470589.6549,472887.3357,475491.6231,478791.6465,482677.3635,486640.0215,490304.4799,494168.7497,497756.3158,501230.4968,504035.3378,505904.3915,506992.4927,507808.3395,509438.6697,511266.2644,513129.6833,514147.2451,515053.4523,516539.6295,518410.4128,520952.5997,523214.0602,525533.8958,527405.3595,528996.9961,530687.7966,532267.2818,533766.9926,534828.2774,536019.5435,537663.6368,539155.0963,539697.4701,539920.8552,540558.4507,542168.2754,543693.1591,545443.8884,547573.6061,550052.2462,553463.6865,557311.7733,561310.9306,564484.5131,565065.8733,563783.0582,562301.9254,563381.3743,567917.194,574115.4941,581274.8695,587512.7848,593592.8547,600652.862,610381.1344,622451.9579,636710.9179,651529.5903,663612.4537,669997.5104,671621.1478,672981.2175,677100.8899,683417.4677,694147.84,709367.7641,730547.6077,752104.5384,770467.9864,780555.5423,780440.5511,772395.9917,761399.7298,753415.3088,748089.4653,744982.1361,740861.4471,737334.6551,732598.4407,729817.5574,727679.79,727999.9841,729029.2344,731064.9409,733462.4715,735182.7936,735630.4373,734720.2459,733469.871,733654.1783
394646,157,"Green Bay, WI",msa,WI,146285.0415,146636.4966,147219.833,148013.1623,148951.4592,149774.5086,150165.8183,150386.6362,150509.4566,151018.2903,151872.911,152973.9105,154003.3702,154863.7778,155571.8212,156383.0194,157212.8779,158040.885,158298.2551,158471.0652,158858.4423,159866.8964,161195.5542,162524.76,163719.3796,164683.1189,165652.5703,166696.3596,167664.8437,168696.2267,169641.698,170594.1452,171517.5989,172681.9475,173863.5156,174576.62,175009.6377,175551.0463,176720.3986,177882.3731,179037.7053,180081.721,181485.5929,182442.7685,183087.2,183092.673,183555.1424,184314.8933,185404.2846,186595.0271,187951.3993,189145.8912,190017.8396,190809.2579,191753.6208,192777.4747,193570.6074,194395.3689,195337.5481,196284.7118,197265.7642,198161.0952,199166.7921,200283.3964,201189.7624,201890.9777,202577.4817,204006.1619,206603.6911,209985.6506,213180.1751,215847.6801,217880.7436,220041.0446,222219.2219,225105.215,229080.4844,233773.8272,238023.9154,240272.5436,241059.7086,241068.9805,241749.7481,242790.4508,245129.9873,248295.0863,252246.9755,256646.6776,260800.7114,264022.8488,264998.4398,264298.3187,263309.8427,263002.2225,263574.7672,264471.302,266340.6193,268298.7208,270878.3089,273326.4314,275776.3913,277680.3355,279615.2417,282335.1673,285048.0263,286522.6872,287063.9109,287078.9256,287671.4617,289098.5002
394488,158,"Columbus, GA",msa,GA,109593.2708,109225.6164,109124.6733,109187.4502,109499.9369,109847.0213,110316.7219,110738.0108,111227.1919,111382.3785,111112.5366,110669.8271,110708.8044,111045.9248,111332.0962,111426.9314,111487.0031,111768.154,111793.5668,111792.7931,111775.555,111899.9422,112162.341,112388.9319,112536.3745,112516.6445,112457.632,112424.695,112414.2559,112341.5964,112270.5051,112279.0325,112546.5384,113016.8399,113638.7727,114262.6495,114970.4973,115862.9314,116892.6567,117676.7138,118072.4628,117991.0421,118009.4422,118203.3472,118750.0181,119271.7535,119958.3873,120672.0158,121173.9375,121485.869,121836.4461,122516.3708,123182.9294,123882.9765,124481.1697,125149.3462,125541.1118,126200.2762,127061.3991,128477.4411,129580.3123,130416.0204,130997.9881,131608.2469,132009.1478,132317.3596,132827.5846,134031.9127,135582.7032,137345.0021,139207.8989,141200.0334,143349.8548,145275.0448,147211.1546,148870.2775,150648.4865,152414.4049,153743.7015,154388.6401,154325.7538,154740.1579,155893.8897,157502.8825,159688.3155,162155.5796,164630.6128,166681.2743,168191.2088,169782.063,171002.9826,171901.7871,172305.1924,172614.7378,172803.6764,172580.3668,171908.2407,171301.4675,171705.6063,172965.047,174444.1712,175558.8513,176364.9725,177376.3786,178513.2864,179594.4611,180553.2061,181100.6495,181485.6301,181916.1824
395107,159,"South Bend, IN",msa,IN,102691.2814,102731.7975,102638.3043,102970.2756,103441.1784,104091.6425,104556.1165,105234.6358,105700.4299,106220.522,106470.8418,107117.2992,107824.108,108818.8815,109338.087,110020.273,110582.1716,111365.7217,111767.6319,112446.3335,113272.487,114439.774,115261.8339,115940.0114,116206.5701,116357.9768,116547.5836,117107.6254,117801.6198,118532.7656,119225.9831,119993.8489,120846.9081,121699.2973,122507.0352,123102.6599,123710.1808,124610.3158,125992.1747,127272.9601,128093.0677,128406.0337,128755.4909,129242.2112,129851.8573,130388.1598,131130.5697,131923.8858,132905.7882,133998.517,135345.4044,136352.6485,136921.1129,137200.6058,137552.7852,138121.8637,138621.9432,139351.0734,140218.4941,141212.61,142216.8357,143354.4309,144625.2254,145949.4606,146838.1054,147231.1697,147320.6976,147659.0498,148841.9051,150644.1612,153021.8722,155323.599,157428.9047,159549.3254,161936.7882,164605.3708,167405.6815,170301.2926,172456.1216,173407.697,173114.8802,173021.7555,173731.083,175311.8749,177936.2836,181274.9868,185011.4264,188575.5418,191269.6941,193538.4439,194490.8819,194652.971,194000.7868,193653.9638,193580.6742,193701.7116,193804.4279,194340.2097,195355.0798,196962.6551,198802.4334,200819.5577,202502.4036,204131.1391,205309.0244,205922.2351,206017.0802,205817.3905,206164.6231,206996.2476
395109,160,"Spartanburg, SC",msa,SC,122584.9817,123228.0931,123863.6346,124630.4386,125357.5754,126117.3415,126830.727,127483.7492,127792.563,128025.9043,128126.2593,128536.5728,129124.0772,129740.4594,130133.038,130439.6898,130777.7346,131206.8877,131538.6501,132104.6716,132870.4546,133904.5023,134931.9872,135910.0791,136639.3306,137219.6965,137731.1467,138551.2187,139284.0012,139990.2792,140694.4993,141493.0661,142553.9475,143559.9891,144803.9433,145818.0802,146679.7302,147400.4008,148311.5794,149088.7862,149853.4604,150513.7758,151528.5383,152641.8217,153686.2978,154464.7608,155229.9593,155969.3945,157066.6815,158277.0342,159560.5387,160439.4676,161193.2299,162000.0114,162890.9237,163690.4355,164327.9641,165116.1036,166106.0583,167151.6029,168245.1371,169328.8553,170547.0511,171699.6184,172561.2127,173457.8077,174651.6906,176350.5362,178628.9834,181134.1485,183966.2933,186537.4616,188951.0805,191244.0211,193769.5957,196285.2328,199390.884,203119.4194,206611.6243,208927.364,209848.6658,210877.0809,212437.2942,214605.329,218038.2051,222787.6246,228536.0614,234365.6812,239582.3966,244219.7907,247349.6422,248791.5708,248718.9092,248402.806,248175.2457,247770.1474,246799.9572,245726.126,245100.8775,245269.0372,246065.4008,247567.0236,249143.1611,250956.9499,252708.0076,254295.0103,255474.3646,256120.1405,256684.6072,257315.8939
394645,161,"Greeley, CO",msa,CO,239222.527,242828.9391,246686.1614,250145.0576,253092.9586,255712.3075,258502.4275,261569.6457,264728.8485,267308.9579,269825.471,272229.7548,275011.5737,277628.7857,280130.6004,282646.8006,285164.8007,287507.8974,289746.5458,291613.9096,293484.4531,295251.0128,297553.7005,300166.2025,302925.0797,305901.8802,308993.6824,312215.4519,315132.7299,317915.4616,320292.81,322561.0154,324787.278,327078.3347,329215.5658,331530.1413,334278.2307,337223.4361,340303.1847,342660.6278,344820.8068,346476.3176,348340.0952,350010.8792,351539.3775,352929.1463,354447.8201,355865.491,357627.0146,359711.9027,361893.3697,363449.2517,364162.9373,364827.2646,365563.2242,366687.1246,367792.5218,369204.095,370769.7891,372501.201,374597.2598,376596.9373,378767.0713,380299.6572,381101.2423,381330.5915,381894.4949,383655.8828,386893.741,390914.2906,395427.8014,399711.5685,404233.4893,409420.264,415379.5664,421813.2969,428940.0039,436556.2031,443852.9938,449758.8911,454314.4638,458881.8986,464332.6525,470258.4367,476539.3243,483599.2721,492393.7265,501801.2793,509811.494,515273.9442,516535.2521,514361.767,509844.2448,506262.3129,503297.6229,500926.6239,497816.1359,494895.7028,491786.3154,489656.4728,488681.5441,489139.2208,490083.2365,491109.7888,491815.0028,491849.7432,491188.9296,490275.2277,489725.5523,489938.3642
394808,162,"Lubbock, TX",msa,TX,129838.1299,130286.5455,130524.3666,130467.9644,129982.2206,129363.4356,128997.9912,128915.2549,128739.6191,128039.5204,126903.6307,126009.9083,125803.7499,126061.5176,126595.3914,127410.9945,128473.0249,129586.6726,130783.1581,132327.2391,134274.1361,136058.8296,137579.668,138698.4891,139635.1376,140282.4428,140793.9587,141449.1882,142634.4706,143999.138,145269.1849,146463.8444,147630.2937,148702.7611,149436.5967,150182.0526,151112.5443,151987.5432,153035.6817,153817.2912,154334.9607,154355.7902,154578.1523,155076.3682,155771.3615,156159.1573,156578.11,156919.9832,155788.8305,153426.3175,150356.6197,148491.0674,147570.0234,147497.7506,147861.0701,148441.3814,148777.0039,148998.2414,149301.2552,149827.2593,150590.4252,151473.4236,152449.5098,153262.8126,153883.4536,154567.3801,155557.3315,156759.176,158109.2213,159520.8122,161141.3265,162522.1901,163860.697,165392.2273,167224.5049,169355.0224,171623.8662,174472.8284,177010.6351,178824.1143,179724.509,180511.829,181640.6385,182880.194,185012.0842,187950.7751,191685.5188,195414.9634,198587.7553,201340.7492,203097.217,203812.9528,203733.2996,203588.368,203670.5919,203558.3486,203277.8171,203046.2867,203099.0804,203476.8234,204255.7885,205132.2854,205524.4979,205459.8948,205130.0051,204645.4545,203913.8278,202988.532,202618.9459,202934.6929
394471,163,"Clarksville, TN",msa,TN,142599.3299,142504.0681,142216.262,141942.902,141890.0987,142068.4034,142240.2752,142318.3821,142410.4654,142634.3088,142780.3351,142979.0452,143321.7927,143803.3756,144116.8486,144399.1049,144712.197,145131.4294,145398.043,145663.3256,146022.7529,146527.4769,147032.1858,147336.8623,147523.8912,147636.8414,147870.4677,148168.5243,148378.1368,148396.8193,148449.6247,148635.4712,149232.1394,149927.8636,150854.8314,151656.3808,152434.5901,153111.4595,153830.9195,154440.9891,155130.893,155739.3181,156668.8896,157426.2686,158114.3501,158450.3859,158871.7498,159425.3234,160028.0192,160757.2177,161530.2979,162294.178,162969.6959,163776.9457,164729.0368,165688.9068,166555.7418,167649.7738,169107.1501,170785.9008,172815.5894,174585.7749,176089.223,176928.0058,177700.772,178699.9809,180030.0716,181562.574,183408.3229,185518.6456,187921.231,190087.1671,192108.2202,194294.9217,196779.8318,199624.5056,202891.7837,206871.2497,210978.7214,214485.0241,216964.5189,219326.5061,222258.0968,225979.0397,230326.7578,234849.1189,239392.2194,243876.8943,247784.0943,251267.1884,253514.7784,254757.0909,255209.6089,255725.8378,256349.7179,256577.6885,256185.4827,255874.1572,256021.387,256772.3129,257719.5039,258896.2118,259911.5806,261117.0807,262268.4543,263366.4948,264040.3785,264326.8034,264400.0999,264930.4778
395028,164,"Roanoke, VA",msa,VA,153329.718,153129.0045,152825.4847,153008.6782,153526.6572,154064.2871,154560.7298,155116.4471,155578.2857,155909.0676,155921.3779,155987.173,156148.8254,156406.3579,156634.054,156810.7625,156853.0363,156883.2381,156972.2502,157357.6602,157936.2569,158454.1847,158900.2294,159393.2596,159861.4518,160263.7956,160625.598,161260.9101,161917.092,162405.9431,162735.6594,162927.9231,163175.2086,163514.2473,164010.7755,164552.3823,164935.6207,165278.3956,165709.8711,166194.7437,166684.1274,166926.0469,167540.7558,168165.7835,168921.2866,169151.2389,169327.8834,169409.3309,170080.7866,171306.6705,173068.0775,174534.6866,175563.6387,176336.514,177020.1675,177763.4264,178362.3897,179106.0278,180105.3064,181353.0208,182588.5378,183723.9334,184776.1558,185845.8777,186659.5982,187461.2147,188653.7938,190556.8321,193297.7331,196478.2638,199783.5053,202675.204,205032.9169,207215.3038,209352.9255,211686.0865,214355.4026,217529.5522,220453.002,221846.9545,221777.7679,221304.0552,221596.7121,222622.6044,225167.7632,228706.8409,232836.9942,237070.4059,240963.4806,245053.8149,247703.6507,249105.1825,249248.0242,249374.627,249776.2697,250024.9156,249705.3932,249446.5121,250013.0517,251881.6077,254393.3932,256946.6225,258834.9737,260569.2085,261884.1715,262962.1725,263888.6582,264546.124,264908.7675,265383.5951
394579,165,"Evansville, IN",msa,IN,114056.7594,114299.8118,114595.501,114976.1243,115389.098,115821.3429,116222.3879,116759.2955,117194.5302,117636.636,117892.9199,118292.6856,118826.4457,119444.3771,119848.4741,120349.3909,120885.4302,121609.6376,122055.2615,122528.3991,123006.991,123603.637,124026.8315,124420.4957,124864.3083,125275.1281,125753.9219,126339.2117,126952.7133,127364.6531,127508.807,127751.7042,128108.0417,128616.5572,129227.0641,129856.5979,130522.1108,131157.3825,131944.8362,132636.4551,133269.0367,133650.4444,134088.0608,134534.3356,135109.6629,135439.7253,135730.157,135890.7966,136309.9633,136867.3047,137668.0886,138273.758,138653.0626,138877.1228,139266.2728,139860.6719,140514.6294,141101.4819,141727.6514,142489.2976,143408.6738,144343.0306,145326.8096,146365.5781,147189.7932,147708.929,148185.0732,148867.1799,150093.1425,151646.9973,153592.6113,155442.261,157075.8945,158673.4797,160585.2619,162743.431,165129.1951,167613.7813,169992.2221,171654.9691,172457.984,172887.3131,173654.031,174684.746,176541.095,178876.9699,181521.5304,183934.9182,185805.1902,187473.1968,188261.1533,188415.5003,187944.4458,187773.5891,187960.4,188380.9142,188473.4816,188613.8227,189002.5656,190195.2187,191908.5559,193894.5856,195521.2288,196727.1614,197552.4839,198071.7788,198413.682,198777.8804,199466.1964,200478.8261
394747,167,"Kingsport, TN",msa,TN,114368.6102,114146.5395,113924.4282,114121.9838,114704.9236,115370.8453,116011.3243,116536.8527,117025.9468,117518.9656,117722.2127,117934.0604,118214.6716,118533.9503,118561.3024,118449.2973,118453.8231,118691.5023,118921.2022,119288.6213,119798.6492,120711.2828,121753.5534,122828.9134,123482.4585,123737.6078,123729.8133,124002.8393,124446.9279,124926.7442,125255.3589,125615.6294,126059.0821,126581.163,127124.9572,127436.661,127712.2599,127947.0422,128497.852,128943.2493,129253.0255,129272.0819,129469.9022,129682.3196,130071.0804,130246.7351,130603.6778,131151.9012,132631.074,134903.7088,137455.6554,139262.1317,140232.4326,140962.6051,141545.7145,142027.6284,142241.9532,142639.4183,143433.7318,144364.018,145282.9182,145961.0123,146730.4493,147525.2335,148231.0031,148516.184,148448.5829,148545.4639,149308.9706,150590.1048,152176.8209,153613.0395,155185.5315,156769.2817,158530.6194,160322.4685,162359.5392,165256.546,168250.9796,170724.2331,172159.8899,173542.2403,175411.2482,177580.3582,180401.7229,183699.0791,186817.2578,189831.0213,192217.3511,195077.4276,197196.5075,198421.6497,198545.8848,198294.2112,198165.6324,198054.3168,197816.4375,198006.7285,198969.8496,200937.0731,203210.3669,205629.1548,208059.5669,210908.9062,213733.4906,216090.6727,217850.9784,219179.664,219775.6201,220290.4769
394741,168,"Kennewick, WA",msa,WA,189689.0798,190899.9351,191951.0281,192924.1293,193924.6097,195025.8513,196086.3923,197309.9331,198501.3135,199824.5247,201071.3513,202648.6076,204423.2353,206288.2728,207893.6891,209526.7096,211220.2243,213014.8536,214470.3019,215761.0046,217076.9525,218598.0804,220443.4847,222574.2481,224926.6993,227150.8206,229201.028,231221.5602,233117.5187,235077.6117,236891.228,239024.5977,241310.1139,244167.2111,247066.5241,249885.3869,252157.6865,253919.8692,255615.138,257062.7872,258639.5241,260217.6454,262848.7199,266247.413,269810.5726,272656.8607,274832.0693,276780.4214,278655.3213,280659.3504,283172.4169,285890.9938,288704.0091,291250.1869,293632.2618,296028.6537,298336.851,300839.5719,303247.2226,305585.0747,307920.5642,309976.0847,311793.0396,313252.3631,314079.6301,314575.0092,315182.7317,316934.9103,319750.8148,323088.9067,326748.6898,330323.3949,333870.6375,337533.7034,341631.754,346095.9584,351370.1642,357307.083,363593.77,368900.6014,373030.4444,376297.9307,379406.1367,382935.8051,388145.1371,395144.5431,403658.6746,411734.1159,418085.7756,421937.5835,422813.8524,421364.0649,418604.6393,416536.2771,414937.2048,413313.158,411262.1073,409750.0075,409903.2666,411369.4672,413689.9332,416052.0833,417887.4063,419204.4022,419415.0962,419114.3518,418593.0908,418486.033,419093.1134,420548.1988
395179,169,"Utica, NY",msa,NY,102865.294,103353.2459,103835.5559,104463.664,104878.0045,105157.4227,105350.4285,105660.2911,105909.6578,106360.0386,106706.1628,107118.8461,107347.0721,107451.3006,107313.0467,107134.3064,107126.9489,107436.5834,107829.7202,108345.1045,108901.1481,109514.0778,110086.7866,110625.9472,111010.445,111261.7879,111321.5488,111509.0815,111706.826,111936.4555,112402.1152,113186.9114,114092.2551,114865.0559,115662.0101,116477.843,117351.1064,117804.8289,118459.5089,119040.8846,119862.2551,120734.2055,121864.9664,122892.7148,123620.8004,123677.3423,123677.3901,123571.4929,123753.2886,124031.8394,124556.1942,125054.6734,125570.6323,126185.5303,126897.965,127515.6259,128031.1372,128634.3721,129459.8878,130210.9642,130948.7917,131679.8323,132433.7314,133149.7946,133730.5855,134438.193,135255.4216,136352.4794,137941.6301,140169.5562,143105.6754,145975.9518,148211.3227,150190.2682,152073.0868,154125.0111,156313.3893,158665.4033,160443.2679,161065.7133,160565.4298,160250.0089,160366.6021,160818.1014,162631.7798,165433.0939,169039.1837,171957.1932,174304.4703,176781.5187,178646.4047,179576.7422,179458.5593,179201.8172,178951.8785,178467.1896,177753.397,177120.0417,176894.2086,177696.674,179260.9505,181276.9445,182833.2336,184092.8523,185210.3516,186287.7993,187351.7022,188017.5379,188384.2209,188899.7258
394660,170,"Hagerstown, MD",msa,MD,170576.9321,170290.2246,169930.9324,169588.5981,169750.8151,170142.5537,171109.2296,171784.735,172557.4375,172651.3479,172932.7662,173135.2748,173944.4936,174353.3951,174195.1922,173679.3654,173409.3303,173611.5972,173929.8427,174158.0403,174400.6981,174616.2417,175358.0676,176210.841,177456.4992,178314.3236,178978.2938,179363.5709,179668.3055,180186.7654,180671.8177,181132.2733,181792.9086,182404.1774,183653.5515,184774.3061,186174.9246,187061.6539,187997.2661,188673.4832,189304.2653,189730.9267,190422.5758,191064.1461,191671.9858,192022.2354,192790.0345,193912.2392,195370.2024,196724.238,197863.3363,198655.2707,199207.7618,199953.1116,200783.3938,201339.7198,201434.1572,201492.2272,202286.4018,203299.6282,204420.1108,205469.8416,206790.2358,208122.9129,208873.9124,209400.7393,210068.6698,211551.6167,213957.0472,217022.6422,220621.447,224193.3297,227710.33,231323.6105,235348.7903,239243.6491,243066.9598,246849.9981,249902.5326,251692.2713,252106.4929,252815.4742,254435.0738,256929.874,260670.1086,265022.6768,269774.0258,274148.2537,277755.1165,280640.8826,281813.5292,281451.2217,279994.4013,278803.5506,278086.2387,277680.1383,277969.2358,278787.4605,280016.7874,281038.1697,282214.5704,283677.2839,285218.5098,286908.4912,288231.9765,289237.2173,289850.0292,290448.6769,291049.5224,292152.8758
394543,171,"Duluth, MN",msa,MN,131729.2124,131923.8707,132085.1284,132742.0114,133657.0418,134518.4498,134935.1111,135197.8147,135202.1883,135507.5817,135731.7765,136356.224,136799.5188,137096.7606,137052.3557,137303.2164,137421.6556,137623.3847,137438.0962,137674.1795,138071.0937,138713.4901,139274.4245,139932.418,140580.273,141022.7542,141211.3693,141441.5651,141825.6856,142478.3143,143440.3554,144606.9017,145607.6389,146320.0909,146861.9065,147366.9574,147706.6021,147987.3417,148581.8595,149266.3619,150125.3928,150679.4138,151325.7884,151708.9274,152204.0217,152350.4317,152655.8672,152829.265,153508.0581,154494.76,155823.1932,157016.5639,157821.6209,158669.3977,159336.9104,160054.8153,160373.271,160886.7202,161769.775,162931.1013,164116.0015,164997.3778,165718.811,166388.6498,166967.8365,167534.8647,168217.345,169412.3114,171590.279,174206.4094,177055.6214,179295.3501,181297.9227,183168.821,184982.7259,186965.8808,189488.0275,192985.5908,196506.3143,198941.9151,199808.1144,199915.9081,200495.8643,201720.5184,204025.2338,206418.5892,208946.1492,211559.6854,214328.5446,217199.3604,218593.3261,218301.023,216660.6535,215469.3364,214981.2088,215087.2001,215359.7562,216034.4585,217381.1087,219314.2541,221631.6169,223368.2524,224590.1778,225288.9835,225999.5441,226300.5119,226556.7801,226286.0933,225694.1494,225753.9063
394937,172,"Olympia, WA",msa,WA,233028.6475,234414.4026,235307.7202,236054.9104,236896.8309,237788.3563,238946.4839,240341.1033,242146.3195,243985.3138,246012.4462,248272.6803,250796.1832,253064.3765,254278.6756,255423.3781,256675.4331,258550.1846,260285.9161,261944.2592,263488.7333,265152.0758,267080.3713,269521.6194,272445.8921,275491.0037,277838.1945,279632.6751,280980.3721,282699.715,284174.8882,285643.6917,287286.7898,289189.5654,291261.1957,293499.2921,295966.5591,298246.2978,300428.8815,302503.0583,304941.1041,307642.3869,310668.0812,313637.9414,316040.8719,317903.6474,319260.6289,320521.7681,321595.4042,322800.1223,324083.809,325565.4551,326866.5919,328250.5993,329588.8511,331394.9777,333593.6075,336438.5914,339691.6519,343182.0083,346739.7302,350123.9315,353506.0797,356843.5662,359906.7394,362697.8124,365551.6083,369539.0663,375139.3063,382139.1785,390066.3965,398062.3224,405992.9998,414449.0487,423410.2067,432908.1557,441897.9111,449996.7139,456815.3529,461264.9781,464188.4553,466074.5649,468689.5296,472044.0422,477308.3263,484858.3245,494684.1259,505049.9687,513577.9052,519059.736,519586.9873,515704.5769,508833.8525,502808.8253,498327.7485,494807.9038,490725.661,487505.5764,485899.2765,486256.4398,487842.989,490131.1052,492687.88,495444.3697,497439.8953,498941.963,499544.8559,500277.1979,500977.9359,502556.9631
394803,173,"Longview, TX",msa,TX,128290.9256,128539.742,128800.6217,129183.6614,129716.7469,130341.6116,130779.7698,131146.2822,131502.5634,132116.0034,132412.8159,132669.1396,132875.1964,133264.5185,133506.9107,133676.0775,133926.398,134372.6092,134722.8267,135123.5293,135517.7212,136156.5021,136392.4143,136445.9801,136157.196,135919.6807,135551.2852,135402.2363,135424.9874,135370.531,135118.9641,134815.7245,134763.6276,134948.6896,134980.4034,135011.8582,135157.3014,135493.8729,136345.9954,137339.6317,138931.2948,140625.3789,142535.8242,144209.6978,145904.5809,147289.3646,148646.2182,149498.8039,150008.3928,150451.2832,151202.0985,152390.5826,153865.7713,155427.2477,157050.232,158505.1584,159703.4963,160517.262,160852.3192,160995.7703,160522.4223,160057.0386,159785.328,160100.8435,160298.4085,160357.4052,160836.8803,162069.9718,163982.3198,165246.3233,165592.2697,165192.5333,164890.4327,165013.4217,165162.8357,165723.2996,166934.7427,169081.4851,171474.8645,173637.0716,175319.1107,177152.1436,179603.9544,182080.5828,184531.2146,186705.5552,188977.4242,191536.1237,193994.2576,196624.6057,198279.1508,199310.4407,199529.7083,200058.1712,200442.7633,200832.799,201349.3457,201792.2964,202772.674,204076.9635,205817.5441,206987.366,207139.0136,206749.1865,206194.4862,205631.3054,204905.8415,204215.748,203735.3651,203941.2186
